agno,rbd,nombre_establecimiento,nombre_comuna,nombre_deprov,nombre_region,numero_region,dependencia,area_geografica,estado,latitud,longitud,nivel_ensenanza,nivel_ensenanza_agregado,numero_alumnos
2006,10548,ESCUELA ISABEL RIQUELME,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.59207046,-70.69337503,Enseñanza Básica Niños,Enseñanza Básica,694
2006,10550,ESCUELA L.GRAL. BERNARDO O?HIGGINS,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.59192344,-70.69489151,Educación Parvularia,Educación Parvularia,61
2006,10550,ESCUELA L.GRAL. BERNARDO O?HIGGINS,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.59192344,-70.69489151,Enseñanza Básica Niños,Enseñanza Básica,584
2006,10551,LICEO POLIV. LUCILA GODOY ALCAYAGA,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.58357570,-70.70910138,Educación Parvularia,Educación Parvularia,68
2006,10551,LICEO POLIV. LUCILA GODOY ALCAYAGA,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.58357570,-70.70910138,Enseñanza Básica Niños,Enseñanza Básica,554
2006,10553,ESCUELA MARCIAL MARTINEZ FERRARI,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.56977644,-70.68688524,Educación Parvularia,Educación Parvularia,96
2006,10553,ESCUELA MARCIAL MARTINEZ FERRARI,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.56977644,-70.68688524,Enseñanza Básica Niños,Enseñanza Básica,813
2006,10554,ESCUELA GENERAL RENE SCHNEIDER CHEREAU,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.58321879,-70.69308355,Educación Parvularia,Educación Parvularia,95
2006,10554,ESCUELA GENERAL RENE SCHNEIDER CHEREAU,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.58321879,-70.69308355,Enseñanza Básica Niños,Enseñanza Básica,775
2006,10555,ESCUELA BASICA BASE EL BOSQUE,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.56301954,-70.67577720,Educación Parvularia,Educación Parvularia,58
2006,10555,ESCUELA BASICA BASE EL BOSQUE,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.56301954,-70.67577720,Enseñanza Básica Niños,Enseñanza Básica,438
2006,10556,ESCUELA ALEMANIA,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.58084203,-70.70592298,Educación Parvularia,Educación Parvularia,88
2006,10556,ESCUELA ALEMANIA,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.58084203,-70.70592298,Enseñanza Básica Niños,Enseñanza Básica,703
2006,10557,ESCUELA GENERAL ALBERTO A. BACHELET MARTINEZ,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.56587988,-70.68031375,Educación Parvularia,Educación Parvularia,32
2006,10557,ESCUELA GENERAL ALBERTO A. BACHELET MARTINEZ,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.56587988,-70.68031375,Enseñanza Básica Niños,Enseñanza Básica,460
2006,10558,ESCUELA REPUBLICA DE LOS EE.UU. DE AMERICA,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.57626436,-70.70305332,Educación Parvularia,Educación Parvularia,35
2006,10558,ESCUELA REPUBLICA DE LOS EE.UU. DE AMERICA,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.57626436,-70.70305332,Enseñanza Básica Niños,Enseñanza Básica,223
2006,10559,ESCUELA BERNARDO LEIGHTON,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.57447015,-70.67927360,Educación Parvularia,Educación Parvularia,82
2006,10559,ESCUELA BERNARDO LEIGHTON,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.57447015,-70.67927360,Enseñanza Básica Niños,Enseñanza Básica,521
2006,10560,ESCUELA JAVIERA CARRERA VERDUGO,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.58409195,-70.68593552,Educación Parvularia,Educación Parvularia,143
2006,10560,ESCUELA JAVIERA CARRERA VERDUGO,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.58409195,-70.68593552,Enseñanza Básica Niños,Enseñanza Básica,817
2006,10561,ESCUELA CLAUDIO ARRAU LEON,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.57169732,-70.68025411,Educación Parvularia,Educación Parvularia,70
2006,10561,ESCUELA CLAUDIO ARRAU LEON,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.57169732,-70.68025411,Enseñanza Básica Niños,Enseñanza Básica,449
2006,10563,ESCUELA MANUEL MAGALLANES MOURE,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.58928175,-70.70338455,Educación Parvularia,Educación Parvularia,107
2006,10563,ESCUELA MANUEL MAGALLANES MOURE,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.58928175,-70.70338455,Enseñanza Básica Niños,Enseñanza Básica,1042
2006,10564,ESCUELA REPUBLICA DEL PERU,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.60448506,-70.69689398,Educación Parvularia,Educación Parvularia,147
2006,10564,ESCUELA REPUBLICA DEL PERU,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.60448506,-70.69689398,Enseñanza Básica Niños,Enseñanza Básica,875
2006,10565,ESCUELA DIEGO PORTALES,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.60392893,-70.68480204,Educación Parvularia,Educación Parvularia,137
2006,10565,ESCUELA DIEGO PORTALES,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.60392893,-70.68480204,Enseñanza Básica Niños,Enseñanza Básica,1023
2006,10567,ESCUELA MAHUIDA,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.59795698,-70.70992389,Educación Parvularia,Educación Parvularia,49
2006,10567,ESCUELA MAHUIDA,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.59795698,-70.70992389,Enseñanza Básica Niños,Enseñanza Básica,471
2006,10568,ESCUELA ORLANDO LETELIER,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.55175174,-70.68737486,Enseñanza Básica Niños,Enseñanza Básica,264
2006,10569,LICEO NUEVO PORVENIR,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.59075810,-70.68248779,Educación Parvularia,Educación Parvularia,92
2006,10569,LICEO NUEVO PORVENIR,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.59075810,-70.68248779,Enseñanza Básica Niños,Enseñanza Básica,610
2006,10570,ESCUELA BASICA DR LUIS SEPULVEDA SALVATI,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.63886351,-70.70917970,Educación Parvularia,Educación Parvularia,82
2006,10570,ESCUELA BASICA DR LUIS SEPULVEDA SALVATI,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.63886351,-70.70917970,Enseñanza Básica Niños,Enseñanza Básica,546
2006,10571,ESCUELA ESCRITORA  MARCELA PAZ,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.60626679,-70.70634825,Educación Parvularia,Educación Parvularia,148
2006,10571,ESCUELA ESCRITORA  MARCELA PAZ,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.60626679,-70.70634825,Enseñanza Básica Niños,Enseñanza Básica,916
2006,10573,CENTRO EDUCACIONAL MATIAS COUSINO,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.55016821,-70.67648755,Educación Parvularia,Educación Parvularia,58
2006,10573,CENTRO EDUCACIONAL MATIAS COUSINO,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.55016821,-70.67648755,Enseñanza Básica Niños,Enseñanza Básica,288
2006,10573,CENTRO EDUCACIONAL MATIAS COUSINO,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.55016821,-70.67648755,Enseñanza Media TP Jóvenes,Enseñanza Media,394
2006,10574,ESCUELA ESPANA,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.57748761,-70.69540647,Educación Parvularia,Educación Parvularia,57
2006,10574,ESCUELA ESPANA,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.57748761,-70.69540647,Enseñanza Básica Niños,Enseñanza Básica,309
2006,10576,ESCUELA IGNACIO CARRERA PINTO,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.60496633,-70.68212793,Enseñanza Básica Niños,Enseñanza Básica,117
2006,10577,ESCUELA DE EDUCACION DIFERENCIAL,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,0.00000000,0.00000000,Educación Especial,Educación Especial,298
2006,10578,ESCUELA STA. TERESA DE LOS MORROS,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.58639131,-70.67732804,Educación Parvularia,Educación Parvularia,122
2006,10578,ESCUELA STA. TERESA DE LOS MORROS,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.58639131,-70.67732804,Enseñanza Básica Niños,Enseñanza Básica,733
2006,10579,ESCUELA JOSE NUEZ MARTIN,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.61635551,-70.69273977,Educación Parvularia,Educación Parvularia,38
2006,10579,ESCUELA JOSE NUEZ MARTIN,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.61635551,-70.69273977,Enseñanza Básica Niños,Enseñanza Básica,398
2006,10580,ESCUELA ABRAHAM LINCOLN,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Rural,Funcionando,-33.58498509,-70.70891368,Educación Parvularia,Educación Parvularia,75
2006,10580,ESCUELA ABRAHAM LINCOLN,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Rural,Funcionando,-33.58498509,-70.70891368,Enseñanza Básica Niños,Enseñanza Básica,330
2006,10581,ESCUELA BASICA ANTUPILLAN,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.58052153,-70.70169323,Educación Parvularia,Educación Parvularia,60
2006,10581,ESCUELA BASICA ANTUPILLAN,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,-33.58052153,-70.70169323,Enseñanza Básica Niños,Enseñanza Básica,336
2006,10584,LICEO DE ADULTOS PUCARA DE CHENA,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,0.00000000,0.00000000,Enseñanza Básica Adultos,Enseñanza Básica,99
2006,10584,LICEO DE ADULTOS PUCARA DE CHENA,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,0.00000000,0.00000000,Enseñanza Media HC Adultos,Enseñanza Media,588
2006,10586,ESCUELA ELEODORO YANEZ PONCE DE LEON,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Rural,Funcionando,-33.66925273,-70.74409889,Educación Parvularia,Educación Parvularia,30
2006,10586,ESCUELA ELEODORO YANEZ PONCE DE LEON,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Rural,Funcionando,-33.66925273,-70.74409889,Enseñanza Básica Niños,Enseñanza Básica,442
2006,10588,ESCUELA CARDENAL ANTONIO SAMORE,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Rural,Funcionando,-33.56685385,-70.70667115,Educación Parvularia,Educación Parvularia,116
2006,10588,ESCUELA CARDENAL ANTONIO SAMORE,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Rural,Funcionando,-33.56685385,-70.70667115,Enseñanza Básica Niños,Enseñanza Básica,859
2006,10589,ESCUELA HARAS LOS CONDORES,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Rural,Funcionando,-33.60472349,-70.68208010,Educación Parvularia,Educación Parvularia,54
2006,10589,ESCUELA HARAS LOS CONDORES,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Rural,Funcionando,-33.60472349,-70.68208010,Enseñanza Básica Niños,Enseñanza Básica,346
2006,10590,ESCUELA TERESA GARCIA HUIDOBRO,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Rural,Funcionando,-33.55355101,-70.73014805,Enseñanza Básica Niños,Enseñanza Básica,123
2006,10592,LICEO CLARA SOLOVERA,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Rural,Funcionando,-33.64868983,-70.66313809,Educación Parvularia,Educación Parvularia,77
2006,10592,LICEO CLARA SOLOVERA,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Rural,Funcionando,-33.64868983,-70.66313809,Enseñanza Básica Niños,Enseñanza Básica,338
2006,10592,LICEO CLARA SOLOVERA,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Municipal,Rural,Funcionando,-33.64868983,-70.66313809,Enseñanza Media HC Jóvenes,Enseñanza Media,99
2006,10594,ESC.BASICA PART.COLEGIO SAINT ARIELI,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.58938879,-70.70543394,Enseñanza Básica Niños,Enseñanza Básica,643
2006,10595,ESCUELA BASICA PARTICULAR ROBERTO LORCA,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.60359074,-70.70291155,Enseñanza Básica Niños,Enseñanza Básica,412
2006,10596,ESC. BAS. PART.N?49 STA. TERESA DE LOS ANDES,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.60525924,-70.70224385,Educación Parvularia,Educación Parvularia,45
2006,10596,ESC. BAS. PART.N?49 STA. TERESA DE LOS ANDES,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.60525924,-70.70224385,Enseñanza Básica Niños,Enseñanza Básica,234
2006,10599,ESCUELA PARTICULAR CRISTO REY,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Cerrado,-33.59680188,-70.70344620,Educación Parvularia,Educación Parvularia,21
2006,10599,ESCUELA PARTICULAR CRISTO REY,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Cerrado,-33.59680188,-70.70344620,Enseñanza Básica Niños,Enseñanza Básica,179
2006,10600,COLEGIO MONTESSORI,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.59755954,-70.70212485,Enseñanza Básica Niños,Enseñanza Básica,575
2006,10600,COLEGIO MONTESSORI,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.59755954,-70.70212485,Enseñanza Media HC Jóvenes,Enseñanza Media,25
2006,10601,ESCUELA PARTICULAR SAN BERNARDO,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.60113152,-70.70075098,Educación Parvularia,Educación Parvularia,25
2006,10601,ESCUELA PARTICULAR SAN BERNARDO,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.60113152,-70.70075098,Enseñanza Básica Niños,Enseñanza Básica,318
2006,10604,COLEGIO VILLA SANTA MARIA,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.55328844,-70.67449062,Educación Parvularia,Educación Parvularia,44
2006,10604,COLEGIO VILLA SANTA MARIA,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.55328844,-70.67449062,Enseñanza Básica Adultos,Enseñanza Básica,17
2006,10604,COLEGIO VILLA SANTA MARIA,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.55328844,-70.67449062,Enseñanza Básica Niños,Enseñanza Básica,279
2006,10604,COLEGIO VILLA SANTA MARIA,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.55328844,-70.67449062,Enseñanza Media HC Adultos,Enseñanza Media,77
2006,10606,COLEGIO GETSEMANI,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.60622891,-70.70255390,Educación Parvularia,Educación Parvularia,51
2006,10606,COLEGIO GETSEMANI,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.60622891,-70.70255390,Enseñanza Básica Niños,Enseñanza Básica,287
2006,10606,COLEGIO GETSEMANI,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.60622891,-70.70255390,Enseñanza Media HC Jóvenes,Enseñanza Media,123
2006,10607,COLEGIO PARTICULAR SANTA LUCIA,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.58480634,-70.69634695,Educación Parvularia,Educación Parvularia,243
2006,10607,COLEGIO PARTICULAR SANTA LUCIA,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.58480634,-70.69634695,Enseñanza Básica Niños,Enseñanza Básica,799
2006,10607,COLEGIO PARTICULAR SANTA LUCIA,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.58480634,-70.69634695,Enseñanza Media HC Jóvenes,Enseñanza Media,252
2006,10608,COLEGIO SUPERIOR DEL MAIPO,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.59536190,-70.69995881,Educación Parvularia,Educación Parvularia,50
2006,10608,COLEGIO SUPERIOR DEL MAIPO,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.59536190,-70.69995881,Enseñanza Básica Niños,Enseñanza Básica,604
2006,10608,COLEGIO SUPERIOR DEL MAIPO,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.59536190,-70.69995881,Enseñanza Media HC Jóvenes,Enseñanza Media,744
2006,10610,COLEGIO SAN JOSE,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.59219199,-70.69898069,Educación Parvularia,Educación Parvularia,69
2006,10610,COLEGIO SAN JOSE,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.59219199,-70.69898069,Enseñanza Básica Niños,Enseñanza Básica,680
2006,10610,COLEGIO SAN JOSE,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.59219199,-70.69898069,Enseñanza Media HC Jóvenes,Enseñanza Media,137
2006,10611,COLEGIO AMERICAN ACADEMY,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.60325862,-70.69952107,Educación Parvularia,Educación Parvularia,108
2006,10611,COLEGIO AMERICAN ACADEMY,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.60325862,-70.69952107,Enseñanza Básica Niños,Enseñanza Básica,937
2006,10611,COLEGIO AMERICAN ACADEMY,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.60325862,-70.69952107,Enseñanza Media HC Jóvenes,Enseñanza Media,466
2006,10614,LICEO COMERCIAL GABRIELA MISTRAL,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Cerrado,-33.60116980,-70.70059008,Enseñanza Media TP Jóvenes,Enseñanza Media,350
2006,10615,COLEGIO  INGLES ISAAC NEWTON,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.60161598,-70.70093292,Educación Parvularia,Educación Parvularia,20
2006,10615,COLEGIO  INGLES ISAAC NEWTON,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.60161598,-70.70093292,Enseñanza Básica Niños,Enseñanza Básica,237
2006,10615,COLEGIO  INGLES ISAAC NEWTON,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.60161598,-70.70093292,Enseñanza Media HC Jóvenes,Enseñanza Media,106
2006,10618,INSTITUTO SAN PABLO MISIONERO,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.59802636,-70.69965549,Enseñanza Básica Niños,Enseñanza Básica,401
2006,10618,INSTITUTO SAN PABLO MISIONERO,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.59802636,-70.69965549,Enseñanza Media HC Jóvenes,Enseñanza Media,672
2006,10619,ESCUELA PARTICULAR JOSE MIGUEL CARRERA,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.55184984,-70.67483983,Enseñanza Básica Niños,Enseñanza Básica,331
2006,10621,CENTRO EDUCACIONAL JOS? ABELARDO N??EZ N?1,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.58332642,-70.68122296,Educación Parvularia,Educación Parvularia,135
2006,10621,CENTRO EDUCACIONAL JOS? ABELARDO N??EZ N?1,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.58332642,-70.68122296,Enseñanza Básica Niños,Enseñanza Básica,1424
2006,10622,ESCUELA PARTICULAR MARVIT SCHOOL,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.56795281,-70.68305783,Educación Parvularia,Educación Parvularia,30
2006,10622,ESCUELA PARTICULAR MARVIT SCHOOL,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.56795281,-70.68305783,Enseñanza Básica Niños,Enseñanza Básica,208
2006,10623,ESCUELA DIFERENCIAL JUAN SANDOVAL,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,Educación Especial,Educación Especial,157
2006,10625,ESCUELA PARTICULAR MARIA MEDIANERA,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.57870684,-70.68603549,Educación Parvularia,Educación Parvularia,70
2006,10625,ESCUELA PARTICULAR MARIA MEDIANERA,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.57870684,-70.68603549,Enseñanza Básica Niños,Enseñanza Básica,790
2006,10626,COLEGIO JUAN BAUTISTA DURAN,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.57485141,-70.68770580,Educación Parvularia,Educación Parvularia,37
2006,10626,COLEGIO JUAN BAUTISTA DURAN,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.57485141,-70.68770580,Enseñanza Básica Niños,Enseñanza Básica,293
2006,10626,COLEGIO JUAN BAUTISTA DURAN,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.57485141,-70.68770580,Enseñanza Media HC Adultos,Enseñanza Media,69
2006,10626,COLEGIO JUAN BAUTISTA DURAN,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.57485141,-70.68770580,Enseñanza Media HC Jóvenes,Enseñanza Media,102
2006,10628,COLEGIO ARAGON,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.60731534,-70.71139118,Educación Parvularia,Educación Parvularia,36
2006,10628,COLEGIO ARAGON,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.60731534,-70.71139118,Enseñanza Básica Niños,Enseñanza Básica,260
2006,10628,COLEGIO ARAGON,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.60731534,-70.71139118,Enseñanza Media HC Jóvenes,Enseñanza Media,31
2006,10629,ESCUELA PARTICULAR EL BOSQUE,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.56307517,-70.68164899,Educación Parvularia,Educación Parvularia,51
2006,10629,ESCUELA PARTICULAR EL BOSQUE,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.56307517,-70.68164899,Enseñanza Básica Niños,Enseñanza Básica,279
2006,10631,COLEGIO QUILLAHUE SAN BERNARDO,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.57041129,-70.71027464,Educación Parvularia,Educación Parvularia,51
